  Frequency            , I(Rload)             
  5.321082592667e+01  ,2.118723490425e-05  
  5.333348954876e+01  ,2.118723571504e-05  
  5.345643593969e+01  ,2.118723652957e-05  
  5.357966575133e+01  ,2.118723734788e-05  
  5.370317963702e+01  ,2.118723816997e-05  
  5.382697825162e+01  ,2.118723899583e-05  
  5.395106225151e+01  ,2.118723982552e-05  
  5.407543229455e+01  ,2.118724065900e-05  
  5.420008904016e+01  ,2.118724149638e-05  
  5.432503314924e+01  ,2.118724233761e-05  
  5.445026528424e+01  ,2.118724318270e-05  
  5.457578610912e+01  ,2.118724403172e-05  
  5.470159628939e+01  ,2.118724488463e-05  
  5.482769649208e+01  ,2.118724574151e-05  
  5.495408738576e+01  ,2.118724660232e-05  
  5.508076964054e+01  ,2.118724746710e-05  
  5.520774392807e+01  ,2.118724833588e-05  
  5.533501092157e+01  ,2.118724920867e-05  
  5.546257129579e+01  ,2.118725008550e-05  
  5.559042572704e+01  ,2.118725096637e-05  
  5.571857489319e+01  ,2.118725185129e-05  
  5.584701947368e+01  ,2.118725274033e-05  
  5.597576014951e+01  ,2.118725363344e-05  
  5.610479760324e+01  ,2.118725453069e-05  
  5.623413251903e+01  ,2.118725543208e-05  
  5.636376558259e+01  ,2.118725633763e-05  
  5.649369748123e+01  ,2.118725724736e-05  
  5.662392890382e+01  ,2.118725816127e-05  
  5.675446054085e+01  ,2.118725907942e-05  
  5.688529308438e+01  ,2.118726000182e-05  
  5.701642722807e+01  ,2.118726092845e-05  
  5.714786366718e+01  ,2.118726185935e-05  
  5.727960309858e+01  ,2.118726279458e-05  
  5.741164622073e+01  ,2.118726373412e-05  
  5.754399373371e+01  ,2.118726467798e-05  
  5.767664633922e+01  ,2.118726562621e-05  
  5.780960474057e+01  ,2.118726657879e-05  
  5.794286964268e+01  ,2.118726753580e-05  
  5.807644175213e+01  ,2.118726849722e-05  
  5.821032177708e+01  ,2.118726946305e-05  
  5.834451042737e+01  ,2.118727043338e-05  
  5.847900841444e+01  ,2.118727140817e-05  
  5.861381645140e+01  ,2.118727238743e-05  
  5.874893525297e+01  ,2.118727337125e-05  
  5.888436553555e+01  ,2.118727435961e-05  
  5.902010801718e+01  ,2.118727535253e-05  
  5.915616341754e+01  ,2.118727635001e-05  
  5.929253245799e+01  ,2.118727735211e-05  
  5.942921586155e+01  ,2.118727835885e-05  
  5.956621435290e+01  ,2.118727937020e-05  
  5.970352865838e+01  ,2.118728038625e-05  
  5.984115950603e+01  ,2.118728140699e-05  
  5.997910762555e+01  ,2.118728243242e-05  
  6.011737374832e+01  ,2.118728346260e-05  
  6.025595860743e+01  ,2.118728449751e-05  
  6.039486293763e+01  ,2.118728553724e-05  
  6.053408747539e+01  ,2.118728658172e-05  
  6.067363295884e+01  ,2.118728763106e-05  
  6.081350012787e+01  ,2.118728868522e-05  
  6.095368972401e+01  ,2.118728974427e-05  
  6.109420249055e+01  ,2.118729080817e-05  
  6.123503917247e+01  ,2.118729187703e-05  
  6.137620051647e+01  ,2.118729295078e-05  
  6.151768727098e+01  ,2.118729402951e-05  
  6.165950018614e+01  ,2.118729511321e-05  
  6.180164001384e+01  ,2.118729620193e-05  
  6.194410750767e+01  ,2.118729729564e-05  
  6.208690342300e+01  ,2.118729839444e-05  
  6.223002851691e+01  ,2.118729949827e-05  
  6.237348354824e+01  ,2.118730060722e-05  
  6.251726927756e+01  ,2.118730172127e-05  
  6.266138646723e+01  ,2.118730284048e-05  
  6.280583588133e+01  ,2.118730396486e-05  
  6.295061828571e+01  ,2.118730509443e-05  
  6.309573444801e+01  ,2.118730622921e-05  
  6.324118513762e+01  ,2.118730736921e-05  
  6.338697112569e+01  ,2.118730851450e-05  
  6.353309318517e+01  ,2.118730966504e-05  
  6.367955209079e+01  ,2.118731082090e-05  
  6.382634861905e+01  ,2.118731198213e-05  
  6.397348354826e+01  ,2.118731314868e-05  
  6.412095765851e+01  ,2.118731432064e-05  
  6.426877173170e+01  ,2.118731549801e-05  
  6.441692655151e+01  ,2.118731668080e-05  
  6.456542290346e+01  ,2.118731786905e-05  
  6.471426157485e+01  ,2.118731906281e-05  
  6.486344335482e+01  ,2.118732026204e-05  
  6.501296903430e+01  ,2.118732146682e-05  
  6.516283940608e+01  ,2.118732267717e-05  
  6.531305526474e+01  ,2.118732389312e-05  
  6.546361740672e+01  ,2.118732511464e-05  
  6.561452663028e+01  ,2.118732634183e-05  
  6.576578373554e+01  ,2.118732757467e-05  
  6.591738952443e+01  ,2.118732881322e-05  
  6.606934480075e+01  ,2.118733005749e-05  
  6.622165037017e+01  ,2.118733130747e-05  
  6.637430704018e+01  ,2.118733256326e-05  
  6.652731562017e+01  ,2.118733382479e-05  
  6.668067692136e+01  ,2.118733509220e-05  
  6.683439175686e+01  ,2.118733636544e-05  
  6.698846094165e+01  ,2.118733764456e-05  
  6.714288529259e+01  ,2.118733892958e-05  
  6.729766562843e+01  ,2.118734022052e-05  
  6.745280276979e+01  ,2.118734151741e-05  
  6.760829753919e+01  ,2.118734282033e-05  
  6.776415076106e+01  ,2.118734412924e-05  
  6.792036326171e+01  ,2.118734544419e-05  
  6.807693586937e+01  ,2.118734676521e-05  
  6.823386941416e+01  ,2.118734809230e-05  
  6.839116472814e+01  ,2.118734942554e-05  
  6.854882264526e+01  ,2.118735076495e-05  
  6.870684400142e+01  ,2.118735211054e-05  
  6.886522963442e+01  ,2.118735346233e-05  
  6.902398038402e+01  ,2.118735482035e-05  
  6.918309709189e+01  ,2.118735618463e-05  
  6.934258060165e+01  ,2.118735755524e-05  
  6.950243175887e+01  ,2.118735893215e-05  
  6.966265141107e+01  ,2.118736031542e-05  
  6.982324040771e+01  ,2.118736170509e-05  
  6.998419960022e+01  ,2.118736310116e-05  
  7.014552984199e+01  ,2.118736450369e-05  
  7.030723198838e+01  ,2.118736591270e-05  
  7.046930689671e+01  ,2.118736732816e-05  
  7.063175542629e+01  ,2.118736875020e-05  
  7.079457843841e+01  ,2.118737017881e-05  
  7.095777679633e+01  ,2.118737161400e-05  
  7.112135136533e+01  ,2.118737305581e-05  
  7.128530301265e+01  ,2.118737450428e-05  
  7.144963260754e+01  ,2.118737595943e-05  
  7.161434102128e+01  ,2.118737742127e-05  
  7.177942912713e+01  ,2.118737888991e-05  
  7.194489780036e+01  ,2.118738036531e-05  
  7.211074791828e+01  ,2.118738184750e-05  
  7.227698036021e+01  ,2.118738333654e-05  
  7.244359600749e+01  ,2.118738483246e-05  
  7.261059574351e+01  ,2.118738633531e-05  
  7.277798045368e+01  ,2.118738784505e-05  
  7.294575102545e+01  ,2.118738936177e-05  
  7.311390834833e+01  ,2.118739088551e-05  
  7.328245331388e+01  ,2.118739241627e-05  
  7.345138681570e+01  ,2.118739395411e-05  
  7.362070974947e+01  ,2.118739549905e-05  
  7.379042301290e+01  ,2.118739705108e-05  
  7.396052750582e+01  ,2.118739861031e-05  
  7.413102413008e+01  ,2.118740017675e-05  
  7.430191378966e+01  ,2.118740175035e-05  
  7.447319739059e+01  ,2.118740333131e-05  
  7.464487584100e+01  ,2.118740491947e-05  
  7.481695005111e+01  ,2.118740651503e-05  
  7.498942093324e+01  ,2.118740811794e-05  
  7.516228940181e+01  ,2.118740972822e-05  
  7.533555637336e+01  ,2.118741134597e-05  
  7.550922276654e+01  ,2.118741297123e-05  
  7.568328950209e+01  ,2.118741460393e-05  
  7.585775750291e+01  ,2.118741624418e-05  
  7.603262769401e+01  ,2.118741789193e-05  
  7.620790100253e+01  ,2.118741954737e-05  
  7.638357835776e+01  ,2.118742121045e-05  
  7.655966069112e+01  ,2.118742288118e-05  
  7.673614893617e+01  ,2.118742455960e-05  
  7.691304402865e+01  ,2.118742624581e-05  
  7.709034690644e+01  ,2.118742793977e-05  
  7.726805850956e+01  ,2.118742964157e-05  
  7.744617978024e+01  ,2.118743135125e-05  
  7.762471166286e+01  ,2.118743306875e-05  
  7.780365510397e+01  ,2.118743479427e-05  
  7.798301105232e+01  ,2.118743652766e-05  
  7.816278045883e+01  ,2.118743826912e-05  
  7.834296427661e+01  ,2.118744001859e-05  
  7.852356346100e+01  ,2.118744177611e-05  
  7.870457896950e+01  ,2.118744354178e-05  
  7.888601176185e+01  ,2.118744531563e-05  
  7.906786279997e+01  ,2.118744709761e-05  
  7.925013304804e+01  ,2.118744888783e-05  
  7.943282347242e+01  ,2.118745068632e-05  
  7.961593504172e+01  ,2.118745249311e-05  
  7.979946872679e+01  ,2.118745430822e-05  
  7.998342550069e+01  ,2.118745613168e-05  
  8.016780633876e+01  ,2.118745796362e-05  
  8.035261221855e+01  ,2.118745980406e-05  
  8.053784411990e+01  ,2.118746165293e-05  
  8.072350302488e+01  ,2.118746351028e-05  
  8.090958991783e+01  ,2.118746537631e-05  
  8.109610578538e+01  ,2.118746725086e-05  
  8.128305161640e+01  ,2.118746913415e-05  
  8.147042840208e+01  ,2.118747102603e-05  
  8.165823713585e+01  ,2.118747292670e-05  
  8.184647881347e+01  ,2.118747483620e-05  
  8.203515443297e+01  ,2.118747675438e-05  
  8.222426499470e+01  ,2.118747868154e-05  
  8.241381150129e+01  ,2.118748061753e-05  
  8.260379495771e+01  ,2.118748256246e-05  
  8.279421637123e+01  ,2.118748451638e-05  
  8.298507675143e+01  ,2.118748647930e-05  
  8.317637711026e+01  ,2.118748845136e-05  
  8.336811846195e+01  ,2.118749043240e-05  
  8.356030182312e+01  ,2.118749242264e-05  
  8.375292821268e+01  ,2.118749442211e-05  
  8.394599865193e+01  ,2.118749643074e-05  
  8.413951416451e+01  ,2.118749844866e-05  
  8.433347577642e+01  ,2.118750047591e-05  
  8.452788451602e+01  ,2.118750251252e-05  
  8.472274141405e+01  ,2.118750455851e-05  
  8.491804750362e+01  ,2.118750661401e-05  
  8.511380382023e+01  ,2.118750867888e-05  
  8.531001140175e+01  ,2.118751075333e-05  
  8.550667128846e+01  ,2.118751283738e-05  
  8.570378452303e+01  ,2.118751493108e-05  
  8.590135215053e+01  ,2.118751703437e-05  
  8.609937521845e+01  ,2.118751914737e-05  
  8.629785477669e+01  ,2.118752127020e-05  
  8.649679187756e+01  ,2.118752340282e-05  
  8.669618757581e+01  ,2.118752554516e-05  
  8.689604292862e+01  ,2.118752769753e-05  
  8.709635899560e+01  ,2.118752985978e-05  
  8.729713683880e+01  ,2.118753203194e-05  
  8.749837752273e+01  ,2.118753421425e-05  
  8.770008211435e+01  ,2.118753640654e-05  
  8.790225168308e+01  ,2.118753860904e-05  
  8.810488730079e+01  ,2.118754082159e-05  
  8.830799004185e+01  ,2.118754304443e-05  
  8.851156098307e+01  ,2.118754527758e-05  
  8.871560120379e+01  ,2.118754752089e-05  
  8.892011178579e+01  ,2.118754977468e-05  
  8.912509381337e+01  ,2.118755203879e-05  
  8.933054837332e+01  ,2.118755431337e-05  
  8.953647655495e+01  ,2.118755659854e-05  
  8.974287945007e+01  ,2.118755889414e-05  
  8.994975815299e+01  ,2.118756120041e-05  
  9.015711376059e+01  ,2.118756351729e-05  
  9.036494737222e+01  ,2.118756584490e-05  
  9.057326008981e+01  ,2.118756818319e-05  
  9.078205301781e+01  ,2.118757053229e-05  
  9.099132726322e+01  ,2.118757289225e-05  
  9.120108393558e+01  ,2.118757526309e-05  
  9.141132414702e+01  ,2.118757764487e-05  
  9.162204901219e+01  ,2.118758003770e-05  
  9.183325964835e+01  ,2.118758244154e-05  
  9.204495717531e+01  ,2.118758485641e-05  
  9.225714271547e+01  ,2.118758728257e-05  
  9.246981739381e+01  ,2.118758971984e-05  
  9.268298233793e+01  ,2.118759216837e-05  
  9.289663867798e+01  ,2.118759462819e-05  
  9.311078754677e+01  ,2.118759709935e-05  
  9.332543007969e+01  ,2.118759958188e-05  
  9.354056741475e+01  ,2.118760207592e-05  
  9.375620069258e+01  ,2.118760458152e-05  
  9.397233105645e+01  ,2.118760709861e-05  
  9.418895965227e+01  ,2.118760962734e-05  
  9.440608762858e+01  ,2.118761216774e-05  
  9.462371613657e+01  ,2.118761471995e-05  
  9.484184633008e+01  ,2.118761728382e-05  
  9.506047936562e+01  ,2.118761985959e-05  
  9.527961640236e+01  ,2.118762244719e-05  
  9.549925860213e+01  ,2.118762504678e-05  
  9.571940712947e+01  ,2.118762765839e-05  
  9.594006315158e+01  ,2.118763028206e-05  
  9.616122783836e+01  ,2.118763291773e-05  
  9.638290236239e+01  ,2.118763556566e-05  
  9.660508789897e+01  ,2.118763822578e-05  
  9.682778562611e+01  ,2.118764089823e-05  
  9.705099672454e+01  ,2.118764358296e-05  
  9.727472237769e+01  ,2.118764628011e-05  
  9.749896377173e+01  ,2.118764898962e-05  
  9.772372209557e+01  ,2.118765171175e-05  
  9.794899854086e+01  ,2.118765444643e-05  
  9.817479430199e+01  ,2.118765719370e-05  
  9.840111057610e+01  ,2.118765995361e-05  
  9.862794856311e+01  ,2.118766272632e-05  
  9.885530946568e+01  ,2.118766551185e-05  
  9.908319448927e+01  ,2.118766831016e-05  
  9.931160484208e+01  ,2.118767112150e-05  
  9.954054173514e+01  ,2.118767394570e-05  
  9.977000638224e+01  ,2.118767678302e-05  
  9.999999999999e+01  ,2.118767963339e-05  
  1.002305238078e+02  ,2.118768249687e-05  
  1.004615790278e+02  ,2.118768537361e-05  
  1.006931668852e+02  ,2.118768826365e-05  
  1.009252886077e+02  ,2.118769116704e-05  
  1.011579454260e+02  ,2.118769408382e-05  
  1.013911385737e+02  ,2.118769701405e-05  
  1.016248692871e+02  ,2.118769995776e-05  
  1.018591388054e+02  ,2.118770291512e-05  
  1.020939483708e+02  ,2.118770588618e-05  
  1.023292992281e+02  ,2.118770887086e-05  
  1.025651926251e+02  ,2.118771186933e-05  
  1.028016298126e+02  ,2.118771488163e-05  
  1.030386120442e+02  ,2.118771790793e-05  
  1.032761405761e+02  ,2.118772094805e-05  
  1.035142166679e+02  ,2.118772400237e-05  
  1.037528415818e+02  ,2.118772707060e-05  
  1.039920165829e+02  ,2.118773015314e-05  
  1.042317429393e+02  ,2.118773324980e-05  
  1.044720219221e+02  ,2.118773636087e-05  
  1.047128548051e+02  ,2.118773948627e-05  
  1.049542428652e+02  ,2.118774262606e-05  
  1.051961873823e+02  ,2.118774578028e-05  
  1.054386896391e+02  ,2.118774894911e-05  
  1.056817509214e+02  ,2.118775213258e-05  
  1.059253725177e+02  ,2.118775533076e-05  
  1.061695557199e+02  ,2.118775854369e-05  
  1.064143018224e+02  ,2.118776177143e-05  
  1.066596121230e+02  ,2.118776501413e-05  
  1.069054879223e+02  ,2.118776827175e-05  
  1.071519305237e+02  ,2.118777154443e-05  
  1.073989412341e+02  ,2.118777483213e-05  
  1.076465213630e+02  ,2.118777813512e-05  
  1.078946722230e+02  ,2.118778145323e-05  
  1.081433951298e+02  ,2.118778478674e-05  
  1.083926914021e+02  ,2.118778813570e-05  
  1.086425623617e+02  ,2.118779149994e-05  
  1.088930093333e+02  ,2.118779487985e-05  
  1.091440336449e+02  ,2.118779827538e-05  
  1.093956366272e+02  ,2.118780168646e-05  
  1.096478196143e+02  ,2.118780511339e-05  
  1.099005839432e+02  ,2.118780855609e-05  
  1.101539309541e+02  ,2.118781201463e-05  
  1.104078619902e+02  ,2.118781548917e-05  
  1.106623783978e+02  ,2.118781897977e-05  
  1.109174815262e+02  ,2.118782248650e-05  
  1.111731727281e+02  ,2.118782600939e-05  
  1.114294533592e+02  ,2.118782954852e-05  
  1.116863247780e+02  ,2.118783310406e-05  
  1.119437883467e+02  ,2.118783667593e-05  
  1.122018454302e+02  ,2.118784026433e-05  
  1.124604973967e+02  ,2.118784386931e-05  
  1.127197456175e+02  ,2.118784749080e-05  
  1.129795914673e+02  ,2.118785112910e-05  
  1.132400363235e+02  ,2.118785478428e-05  
  1.135010815672e+02  ,2.118785845627e-05  
  1.137627285823e+02  ,2.118786214513e-05  
  1.140249787561e+02  ,2.118786585103e-05  
  1.142878334790e+02  ,2.118786957417e-05  
  1.145512941445e+02  ,2.118787331435e-05  
  1.148153621497e+02  ,2.118787707188e-05  
  1.150800388944e+02  ,2.118788084670e-05  
  1.153453257821e+02  ,2.118788463899e-05  
  1.156112242192e+02  ,2.118788844868e-05  
  1.158777356155e+02  ,2.118789227610e-05  
  1.161448613840e+02  ,2.118789612104e-05  
  1.164126029410e+02  ,2.118789998382e-05  
  1.166809617061e+02  ,2.118790386438e-05  
  1.169499391020e+02  ,2.118790776290e-05  
  1.172195365548e+02  ,2.118791167945e-05  
  1.174897554939e+02  ,2.118791561396e-05  
  1.177605973521e+02  ,2.118791956674e-05  
  1.180320635652e+02  ,2.118792353775e-05  
  1.183041555725e+02  ,2.118792752703e-05  
  1.185768748167e+02  ,2.118793153478e-05  
  1.188502227437e+02  ,2.118793556093e-05  
  1.191242008027e+02  ,2.118793960568e-05  
  1.193988104464e+02  ,2.118794366922e-05  
  1.196740531307e+02  ,2.118794775149e-05  
  1.199499303149e+02  ,2.118795185254e-05  
  1.202264434617e+02  ,2.118795597246e-05  
  1.205035940372e+02  ,2.118796011155e-05  
  1.207813835107e+02  ,2.118796426964e-05  
  1.210598133550e+02  ,2.118796844690e-05  
  1.213388850465e+02  ,2.118797264355e-05  
  1.216186000646e+02  ,2.118797685952e-05  
  1.218989598925e+02  ,2.118798109487e-05  
  1.221799660165e+02  ,2.118798534980e-05  
  1.224616199265e+02  ,2.118798962439e-05  
  1.227439231158e+02  ,2.118799391882e-05  
  1.230268770812e+02  ,2.118799823291e-05  
  1.233104833229e+02  ,2.118800256699e-05  
  1.235947433444e+02  ,2.118800692113e-05  
  1.238796586530e+02  ,2.118801129527e-05  
  1.241652307592e+02  ,2.118801568960e-05  
  1.244514611771e+02  ,2.118802010420e-05  
  1.247383514243e+02  ,2.118802453927e-05  
  1.250259030218e+02  ,2.118802899475e-05  
  1.253141174941e+02  ,2.118803347084e-05  
  1.256029963695e+02  ,2.118803796749e-05  
  1.258925411794e+02  ,2.118804248503e-05  
  1.261827534591e+02  ,2.118804702326e-05  
  1.264736347471e+02  ,2.118805158253e-05  
  1.267651865858e+02  ,2.118805798182e-05  
  1.270574105208e+02  ,2.118806258325e-05  
  1.273503081017e+02  ,2.118806720593e-05  
  1.276438808811e+02  ,2.118807184995e-05  
  1.279381304157e+02  ,2.118807651537e-05  
  1.282330582656e+02  ,2.118808120241e-05  
  1.285286659943e+02  ,2.118808591101e-05  
  1.288249551693e+02  ,2.118809064137e-05  
  1.291219273613e+02  ,2.118809539358e-05  
  1.294195841450e+02  ,2.118810016770e-05  
  1.297179270984e+02  ,2.118810496382e-05  
  1.300169578033e+02  ,2.118810978215e-05  
  1.303166778452e+02  ,2.118811462263e-05  
  1.306170888132e+02  ,2.118811948548e-05  
  1.309181922999e+02  ,2.118812437091e-05  
  1.312199899019e+02  ,2.118812927871e-05  
  1.315224832192e+02  ,2.118813420926e-05  
  1.318256738556e+02  ,2.118813916249e-05  
  1.321295634186e+02  ,2.118814413862e-05  
  1.324341535195e+02  ,2.118814913772e-05  
  1.327394457730e+02  ,2.118815416002e-05  
  1.330454417978e+02  ,2.118815920532e-05  
  1.333521432163e+02  ,2.118816427398e-05  
  1.336595516546e+02  ,2.118816936609e-05  
  1.339676687426e+02  ,2.118817448157e-05  
  1.342764961138e+02  ,2.118817962065e-05  
  1.345860354056e+02  ,2.118818478357e-05  
  1.348962882592e+02  ,2.118818997026e-05  
  1.352072563194e+02  ,2.118819518095e-05  
  1.355189412351e+02  ,2.118820041572e-05  
  1.358313446587e+02  ,2.118820567450e-05  
  1.361444682466e+02  ,2.118821095768e-05  
  1.364583136589e+02  ,2.118821626520e-05  
  1.367728825596e+02  ,2.118822159712e-05  
  1.370881766165e+02  ,2.118822695385e-05  
  1.374041975012e+02  ,2.118823233516e-05  
  1.377209468894e+02  ,2.118823774129e-05  
  1.380384264603e+02  ,2.118824317248e-05  
  1.383566378972e+02  ,2.118824862866e-05  
  1.386755828872e+02  ,2.118825411007e-05  
  1.389952631213e+02  ,2.118825961680e-05  
