  Frequency            , SQRT(S(NTOT(ONOISE)))
  4.226686142656e+01  ,1.936572301353e-08  
  4.236429660495e+01  ,1.938857173685e-08  
  4.246195639463e+01  ,1.941144614422e-08  
  4.255984131337e+01  ,1.943434626599e-08  
  4.265795188016e+01  ,1.945727213259e-08  
  4.275628861515e+01  ,1.948022377444e-08  
  4.285485203974e+01  ,1.950320122203e-08  
  4.295364267649e+01  ,1.952620450586e-08  
  4.305266104917e+01  ,1.954923365648e-08  
  4.315190768277e+01  ,1.957228870446e-08  
  4.325138310350e+01  ,1.959536968041e-08  
  4.335108783875e+01  ,1.961847661498e-08  
  4.345102241715e+01  ,1.964160953884e-08  
  4.355118736855e+01  ,1.966476848271e-08  
  4.365158322401e+01  ,1.968795347734e-08  
  4.375221051582e+01  ,1.971116455351e-08  
  4.385306977749e+01  ,1.973440174204e-08  
  4.395416154378e+01  ,1.975766507376e-08  
  4.405548635065e+01  ,1.978095457958e-08  
  4.415704473533e+01  ,1.980427029041e-08  
  4.425883723626e+01  ,1.982761223721e-08  
  4.436086439314e+01  ,1.985098045096e-08  
  4.446312674691e+01  ,1.987437496269e-08  
  4.456562483975e+01  ,1.989779580345e-08  
  4.466835921509e+01  ,1.992124300434e-08  
  4.477133041763e+01  ,1.994471659648e-08  
  4.487453899331e+01  ,1.996821661105e-08  
  4.497798548932e+01  ,1.999174307923e-08  
  4.508167045414e+01  ,2.001529603226e-08  
  4.518559443749e+01  ,2.003887550141e-08  
  4.528975799036e+01  ,2.006248151797e-08  
  4.539416166502e+01  ,2.008611411328e-08  
  4.549880601500e+01  ,2.010977331873e-08  
  4.560369159513e+01  ,2.013345916570e-08  
  4.570881896148e+01  ,2.015717168566e-08  
  4.581418867145e+01  ,2.018091091007e-08  
  4.591980128368e+01  ,2.020467687044e-08  
  4.602565735813e+01  ,2.022846959833e-08  
  4.613175745603e+01  ,2.025228912532e-08  
  4.623810213992e+01  ,2.027613548303e-08  
  4.634469197362e+01  ,2.030000870310e-08  
  4.645152752227e+01  ,2.032390881724e-08  
  4.655860935229e+01  ,2.034783585717e-08  
  4.666593803142e+01  ,2.037178985464e-08  
  4.677351412872e+01  ,2.039577084146e-08  
  4.688133821452e+01  ,2.041977884945e-08  
  4.698941086052e+01  ,2.044381391048e-08  
  4.709773263969e+01  ,2.046787605646e-08  
  4.720630412635e+01  ,2.049196531932e-08  
  4.731512589614e+01  ,2.051608173104e-08  
  4.742419852602e+01  ,2.054022532363e-08  
  4.753352259428e+01  ,2.056439612914e-08  
  4.764309868054e+01  ,2.058859417964e-08  
  4.775292736576e+01  ,2.061281950727e-08  
  4.786300923226e+01  ,2.063707214416e-08  
  4.797334486366e+01  ,2.066135212251e-08  
  4.808393484497e+01  ,2.068565947455e-08  
  4.819477976251e+01  ,2.070999423255e-08  
  4.830588020397e+01  ,2.073435642878e-08  
  4.841723675841e+01  ,2.075874609561e-08  
  4.852885001621e+01  ,2.078316326539e-08  
  4.864072056914e+01  ,2.080760797052e-08  
  4.875284901033e+01  ,2.083208024347e-08  
  4.886523593428e+01  ,2.085658011670e-08  
  4.897788193684e+01  ,2.088110762273e-08  
  4.909078761526e+01  ,2.090566279412e-08  
  4.920395356814e+01  ,2.093024566346e-08  
  4.931738039549e+01  ,2.095485626336e-08  
  4.943106869868e+01  ,2.097949462650e-08  
  4.954501908047e+01  ,2.100416078557e-08  
  4.965923214503e+01  ,2.102885477331e-08  
  4.977370849789e+01  ,2.105357662250e-08  
  4.988844874600e+01  ,2.107832636593e-08  
  5.000345349769e+01  ,2.110310403647e-08  
  5.011872336272e+01  ,2.112790966698e-08  
  5.023425895223e+01  ,2.115274329040e-08  
  5.035006087879e+01  ,2.117760493968e-08  
  5.046612975635e+01  ,2.120249464781e-08  
  5.058246620031e+01  ,2.122741244782e-08  
  5.069907082747e+01  ,2.125235837279e-08  
  5.081594425605e+01  ,2.127733245581e-08  
  5.093308710571e+01  ,2.130233473004e-08  
  5.105049999754e+01  ,2.132736522864e-08  
  5.116818355403e+01  ,2.135242398485e-08  
  5.128613839913e+01  ,2.137751103190e-08  
  5.140436515824e+01  ,2.140262640310e-08  
  5.152286445817e+01  ,2.142777013177e-08  
  5.164163692720e+01  ,2.145294225129e-08  
  5.176068319505e+01  ,2.147814279504e-08  
  5.188000389289e+01  ,2.150337179649e-08  
  5.199959965335e+01  ,2.152862928909e-08  
  5.211947111050e+01  ,2.155391530638e-08  
  5.223961889991e+01  ,2.157922988191e-08  
  5.236004365857e+01  ,2.160457304926e-08  
  5.248074602497e+01  ,2.162994484207e-08  
  5.260172663907e+01  ,2.165534529401e-08  
  5.272298614228e+01  ,2.168077443878e-08  
  5.284452517751e+01  ,2.170623231013e-08  
  5.296634438916e+01  ,2.173171894183e-08  
  5.308844442309e+01  ,2.175723436771e-08  
  5.321082592667e+01  ,2.178277862162e-08  
  5.333348954876e+01  ,2.180835173746e-08  
  5.345643593969e+01  ,2.183395374917e-08  
  5.357966575133e+01  ,2.185958469071e-08  
  5.370317963702e+01  ,2.188524459610e-08  
  5.382697825162e+01  ,2.191093349938e-08  
  5.395106225151e+01  ,2.193665143464e-08  
  5.407543229455e+01  ,2.196239843601e-08  
  5.420008904016e+01  ,2.198817453765e-08  
  5.432503314924e+01  ,2.201397977376e-08  
  5.445026528424e+01  ,2.203981417857e-08  
  5.457578610912e+01  ,2.206567778638e-08  
  5.470159628939e+01  ,2.209157063150e-08  
  5.482769649208e+01  ,2.211749274828e-08  
  5.495408738576e+01  ,2.214344417112e-08  
  5.508076964054e+01  ,2.216942493445e-08  
  5.520774392807e+01  ,2.219543507274e-08  
  5.533501092157e+01  ,2.222147462051e-08  
  5.546257129579e+01  ,2.224754361231e-08  
  5.559042572704e+01  ,2.227364208272e-08  
  5.571857489319e+01  ,2.229977006637e-08  
  5.584701947368e+01  ,2.232592759793e-08  
  5.597576014951e+01  ,2.235211471210e-08  
  5.610479760324e+01  ,2.237833144363e-08  
  5.623413251903e+01  ,2.240457782731e-08  
  5.636376558259e+01  ,2.243085389795e-08  
  5.649369748123e+01  ,2.245715969042e-08  
  5.662392890382e+01  ,2.248349523962e-08  
  5.675446054085e+01  ,2.250986058050e-08  
  5.688529308438e+01  ,2.253625574802e-08  
  5.701642722807e+01  ,2.256268077722e-08  
  5.714786366718e+01  ,2.258913570315e-08  
  5.727960309858e+01  ,2.261562056091e-08  
  5.741164622073e+01  ,2.264213538563e-08  
  5.754399373371e+01  ,2.266868021251e-08  
  5.767664633922e+01  ,2.269525507674e-08  
  5.780960474057e+01  ,2.272186001360e-08  
  5.794286964268e+01  ,2.274849505838e-08  
  5.807644175213e+01  ,2.277516024641e-08  
  5.821032177708e+01  ,2.280185561307e-08  
  5.834451042737e+01  ,2.282858119378e-08  
  5.847900841444e+01  ,2.285533702399e-08  
  5.861381645140e+01  ,2.288212313921e-08  
  5.874893525297e+01  ,2.290893957496e-08  
  5.888436553555e+01  ,2.293578636683e-08  
  5.902010801718e+01  ,2.296266355043e-08  
  5.915616341754e+01  ,2.298957116141e-08  
  5.929253245799e+01  ,2.301650923548e-08  
  5.942921586155e+01  ,2.304347780837e-08  
  5.956621435290e+01  ,2.307047691587e-08  
  5.970352865838e+01  ,2.309750659377e-08  
  5.984115950603e+01  ,2.312456687796e-08  
  5.997910762555e+01  ,2.315165780432e-08  
  6.011737374832e+01  ,2.317877940879e-08  
  6.025595860743e+01  ,2.320593172736e-08  
  6.039486293763e+01  ,2.323311479605e-08  
  6.053408747539e+01  ,2.326032865090e-08  
  6.067363295884e+01  ,2.328757332804e-08  
  6.081350012787e+01  ,2.331484886360e-08  
  6.095368972401e+01  ,2.334215529376e-08  
  6.109420249055e+01  ,2.336949265475e-08  
  6.123503917247e+01  ,2.339686098283e-08  
  6.137620051647e+01  ,2.342426031431e-08  
  6.151768727098e+01  ,2.345169068554e-08  
  6.165950018614e+01  ,2.347915213290e-08  
  6.180164001384e+01  ,2.350664469283e-08  
  6.194410750767e+01  ,2.353416840179e-08  
  6.208690342300e+01  ,2.356172329630e-08  
  6.223002851691e+01  ,2.358930941290e-08  
  6.237348354824e+01  ,2.361692678820e-08  
  6.251726927756e+01  ,2.364457545882e-08  
  6.266138646723e+01  ,2.367225546145e-08  
  6.280583588133e+01  ,2.369996683280e-08  
  6.295061828571e+01  ,2.372770960964e-08  
  6.309573444801e+01  ,2.375548382876e-08  
  6.324118513762e+01  ,2.378328952700e-08  
  6.338697112569e+01  ,2.381112674125e-08  
  6.353309318517e+01  ,2.383899550844e-08  
  6.367955209079e+01  ,2.386689586554e-08  
  6.382634861905e+01  ,2.389482784955e-08  
  6.397348354826e+01  ,2.392279149752e-08  
  6.412095765851e+01  ,2.395078684655e-08  
  6.426877173170e+01  ,2.397881393378e-08  
  6.441692655151e+01  ,2.400687279637e-08  
  6.456542290346e+01  ,2.403496347156e-08  
  6.471426157485e+01  ,2.406308599660e-08  
  6.486344335482e+01  ,2.409124040879e-08  
  6.501296903430e+01  ,2.411942674548e-08  
  6.516283940608e+01  ,2.414764504405e-08  
  6.531305526474e+01  ,2.417589534195e-08  
  6.546361740672e+01  ,2.420417767663e-08  
  6.561452663028e+01  ,2.423249208562e-08  
  6.576578373554e+01  ,2.426083860647e-08  
  6.591738952443e+01  ,2.428921727678e-08  
  6.606934480075e+01  ,2.431762813420e-08  
  6.622165037017e+01  ,2.434607121640e-08  
  6.637430704018e+01  ,2.437454656112e-08  
  6.652731562017e+01  ,2.440305420612e-08  
  6.668067692136e+01  ,2.443159418922e-08  
  6.683439175686e+01  ,2.446016654827e-08  
  6.698846094165e+01  ,2.448877132117e-08  
  6.714288529259e+01  ,2.451740854586e-08  
  6.729766562843e+01  ,2.454607826033e-08  
  6.745280276979e+01  ,2.457478050260e-08  
  6.760829753919e+01  ,2.460351531075e-08  
  6.776415076106e+01  ,2.463228272288e-08  
  6.792036326171e+01  ,2.466108277715e-08  
  6.807693586937e+01  ,2.468991551177e-08  
  6.823386941416e+01  ,2.471878096497e-08  
  6.839116472814e+01  ,2.474767917504e-08  
  6.854882264526e+01  ,2.477661018031e-08  
  6.870684400142e+01  ,2.480557401915e-08  
  6.886522963442e+01  ,2.483457072998e-08  
  6.902398038402e+01  ,2.486360035125e-08  
  6.918309709189e+01  ,2.489266292148e-08  
  6.934258060165e+01  ,2.492175847920e-08  
  6.950243175887e+01  ,2.495088706301e-08  
  6.966265141107e+01  ,2.498004871154e-08  
  6.982324040771e+01  ,2.500924346347e-08  
  6.998419960022e+01  ,2.503847135752e-08  
  7.014552984199e+01  ,2.506773243246e-08  
  7.030723198838e+01  ,2.509702672709e-08  
  7.046930689671e+01  ,2.512635428027e-08  
  7.063175542629e+01  ,2.515571513090e-08  
  7.079457843841e+01  ,2.518510931791e-08  
  7.095777679633e+01  ,2.521453688029e-08  
  7.112135136533e+01  ,2.524399785708e-08  
  7.128530301265e+01  ,2.527349228734e-08  
  7.144963260754e+01  ,2.530302021019e-08  
  7.161434102128e+01  ,2.533258166479e-08  
  7.177942912713e+01  ,2.536217669036e-08  
  7.194489780036e+01  ,2.539180532614e-08  
  7.211074791828e+01  ,2.542146761143e-08  
  7.227698036021e+01  ,2.545116358557e-08  
  7.244359600749e+01  ,2.548089328794e-08  
  7.261059574351e+01  ,2.551065675797e-08  
  7.277798045368e+01  ,2.554045403513e-08  
  7.294575102545e+01  ,2.557028515896e-08  
  7.311390834833e+01  ,2.560015016899e-08  
  7.328245331388e+01  ,2.563004910486e-08  
  7.345138681570e+01  ,2.565998200620e-08  
  7.362070974947e+01  ,2.568994891272e-08  
  7.379042301290e+01  ,2.571994986416e-08  
  7.396052750582e+01  ,2.574998490031e-08  
  7.413102413008e+01  ,2.578005406100e-08  
  7.430191378966e+01  ,2.581015738611e-08  
  7.447319739059e+01  ,2.584029491556e-08  
  7.464487584100e+01  ,2.587046668932e-08  
  7.481695005111e+01  ,2.590067274741e-08  
  7.498942093324e+01  ,2.593091312988e-08  
  7.516228940181e+01  ,2.596118787685e-08  
  7.533555637336e+01  ,2.599149702845e-08  
  7.550922276654e+01  ,2.602184062489e-08  
  7.568328950209e+01  ,2.605221870641e-08  
  7.585775750291e+01  ,2.608263131330e-08  
  7.603262769401e+01  ,2.611307848588e-08  
  7.620790100253e+01  ,2.614356026454e-08  
  7.638357835776e+01  ,2.617407668970e-08  
  7.655966069112e+01  ,2.620462780183e-08  
  7.673614893617e+01  ,2.623521364144e-08  
  7.691304402865e+01  ,2.626583424911e-08  
  7.709034690644e+01  ,2.629648966543e-08  
  7.726805850956e+01  ,2.632717993106e-08  
  7.744617978024e+01  ,2.635790508671e-08  
  7.762471166286e+01  ,2.638866517311e-08  
  7.780365510397e+01  ,2.641946023106e-08  
  7.798301105232e+01  ,2.645029030140e-08  
  7.816278045883e+01  ,2.648115542502e-08  
  7.834296427661e+01  ,2.651205564284e-08  
  7.852356346100e+01  ,2.654299099584e-08  
  7.870457896950e+01  ,2.657396152505e-08  
  7.888601176185e+01  ,2.660496727154e-08  
  7.906786279997e+01  ,2.663600827643e-08  
  7.925013304804e+01  ,2.666708458088e-08  
  7.943282347242e+01  ,2.669819622611e-08  
  7.961593504172e+01  ,2.672934325336e-08  
  7.979946872679e+01  ,2.676052570395e-08  
  7.998342550069e+01  ,2.679174361922e-08  
  8.016780633876e+01  ,2.682299704058e-08  
  8.035261221855e+01  ,2.685428600947e-08  
  8.053784411990e+01  ,2.688561056739e-08  
  8.072350302488e+01  ,2.691697075586e-08  
  8.090958991783e+01  ,2.694836661649e-08  
  8.109610578538e+01  ,2.697979819090e-08  
  8.128305161640e+01  ,2.701126552078e-08  
  8.147042840208e+01  ,2.704276864784e-08  
  8.165823713585e+01  ,2.707430761388e-08  
  8.184647881347e+01  ,2.710588246071e-08  
  8.203515443297e+01  ,2.713749323021e-08  
  8.222426499470e+01  ,2.716913996429e-08  
  8.241381150129e+01  ,2.720082270491e-08  
  8.260379495771e+01  ,2.723254149410e-08  
  8.279421637123e+01  ,2.726429637391e-08  
  8.298507675143e+01  ,2.729608738646e-08  
  8.317637711026e+01  ,2.732791457389e-08  
  8.336811846195e+01  ,2.735977797842e-08  
  8.356030182312e+01  ,2.739167764230e-08  
  8.375292821268e+01  ,2.742361360782e-08  
  8.394599865193e+01  ,2.745558591734e-08  
  8.413951416451e+01  ,2.748759461326e-08  
  8.433347577642e+01  ,2.751963973801e-08  
  8.452788451602e+01  ,2.755172133410e-08  
  8.472274141405e+01  ,2.758383944407e-08  
  8.491804750362e+01  ,2.761599411049e-08  
  8.511380382023e+01  ,2.764818537603e-08  
  8.531001140175e+01  ,2.768041328335e-08  
  8.550667128846e+01  ,2.771267787519e-08  
  8.570378452303e+01  ,2.774497919435e-08  
  8.590135215053e+01  ,2.777731728364e-08  
  8.609937521845e+01  ,2.780969218596e-08  
  8.629785477669e+01  ,2.784210394423e-08  
  8.649679187756e+01  ,2.787455260144e-08  
  8.669618757581e+01  ,2.790703820060e-08  
  8.689604292862e+01  ,2.793956078480e-08  
  8.709635899560e+01  ,2.797212039716e-08  
  8.729713683880e+01  ,2.800471708085e-08  
  8.749837752273e+01  ,2.803735087910e-08  
  8.770008211435e+01  ,2.807002183519e-08  
  8.790225168308e+01  ,2.810272999243e-08  
  8.810488730079e+01  ,2.813547539419e-08  
  8.830799004185e+01  ,2.816825808390e-08  
  8.851156098307e+01  ,2.820107810502e-08  
  8.871560120379e+01  ,2.823393550107e-08  
  8.892011178579e+01  ,2.826683031563e-08  
  8.912509381337e+01  ,2.829976259231e-08  
  8.933054837332e+01  ,2.833273237478e-08  
  8.953647655495e+01  ,2.836573970675e-08  
  8.974287945007e+01  ,2.839878463200e-08  
  8.994975815299e+01  ,2.843186719434e-08  
  9.015711376059e+01  ,2.846498743763e-08  
  9.036494737222e+01  ,2.849814540580e-08  
  9.057326008981e+01  ,2.853134114280e-08  
  9.078205301781e+01  ,2.856457469267e-08  
  9.099132726322e+01  ,2.859784609945e-08  
  9.120108393558e+01  ,2.863115540728e-08  
  9.141132414702e+01  ,2.866450266032e-08  
  9.162204901219e+01  ,2.869788790277e-08  
  9.183325964835e+01  ,2.873131117892e-08  
  9.204495717531e+01  ,2.876477253308e-08  
  9.225714271547e+01  ,2.879827200962e-08  
  9.246981739381e+01  ,2.883180965296e-08  
  9.268298233793e+01  ,2.886538550756e-08  
  9.289663867798e+01  ,2.889899961794e-08  
  9.311078754677e+01  ,2.893265202869e-08  
  9.332543007969e+01  ,2.896634278441e-08  
  9.354056741475e+01  ,2.900007192977e-08  
  9.375620069258e+01  ,2.903383950952e-08  
  9.397233105645e+01  ,2.906764556840e-08  
  9.418895965227e+01  ,2.910149015126e-08  
  9.440608762858e+01  ,2.913537330297e-08  
  9.462371613657e+01  ,2.916929506844e-08  
  9.484184633008e+01  ,2.920325549267e-08  
  9.506047936562e+01  ,2.923725462068e-08  
  9.527961640236e+01  ,2.927129249755e-08  
  9.549925860213e+01  ,2.930536916841e-08  
  9.571940712947e+01  ,2.933948467845e-08  
  9.594006315158e+01  ,2.937363907289e-08  
  9.616122783836e+01  ,2.940783239704e-08  
  9.638290236239e+01  ,2.944206469621e-08  
  9.660508789897e+01  ,2.947633601580e-08  
  9.682778562611e+01  ,2.951064640126e-08  
  9.705099672454e+01  ,2.954499589807e-08  
  9.727472237769e+01  ,2.957938455178e-08  
  9.749896377173e+01  ,2.961381240799e-08  
  9.772372209557e+01  ,2.964827951234e-08  
  9.794899854086e+01  ,2.968278591053e-08  
  9.817479430199e+01  ,2.971733164832e-08  
  9.840111057610e+01  ,2.975191677151e-08  
  9.862794856311e+01  ,2.978654132595e-08  
  9.885530946568e+01  ,2.982120535756e-08  
  9.908319448927e+01  ,2.985590891229e-08  
  9.931160484208e+01  ,2.989065203615e-08  
  9.954054173514e+01  ,2.992543477523e-08  
  9.977000638224e+01  ,2.996025717562e-08  
  9.999999999999e+01  ,2.999511928350e-08  
  1.002305238078e+02  ,3.003002114510e-08  
  1.004615790278e+02  ,3.006496280669e-08  
  1.006931668852e+02  ,3.009994431459e-08  
  1.009252886077e+02  ,3.013496571520e-08  
  1.011579454260e+02  ,3.017002705494e-08  
  1.013911385737e+02  ,3.020512838030e-08  
  1.016248692871e+02  ,3.024026973782e-08  
  1.018591388054e+02  ,3.027545117410e-08  
  1.020939483708e+02  ,3.031067273577e-08  
  1.023292992281e+02  ,3.034593446954e-08  
  1.025651926251e+02  ,3.038123642216e-08  
  1.028016298126e+02  ,3.041657864044e-08  
  1.030386120442e+02  ,3.045196117123e-08  
  1.032761405761e+02  ,3.048738406144e-08  
  1.035142166679e+02  ,3.052284735805e-08  
  1.037528415818e+02  ,3.055835110807e-08  
  1.039920165829e+02  ,3.059389535858e-08  
  1.042317429393e+02  ,3.062948015669e-08  
  1.044720219221e+02  ,3.066510554960e-08  
  1.047128548051e+02  ,3.070077158453e-08  
  1.049542428652e+02  ,3.073647830877e-08  
  1.051961873823e+02  ,3.077222576967e-08  
  1.054386896391e+02  ,3.080801401462e-08  
  1.056817509214e+02  ,3.084384309106e-08  
  1.059253725177e+02  ,3.087971304651e-08  
  1.061695557199e+02  ,3.091562392851e-08  
  1.064143018224e+02  ,3.095157578469e-08  
  1.066596121230e+02  ,3.098756866270e-08  
  1.069054879223e+02  ,3.102360261028e-08  
  1.071519305237e+02  ,3.105967767519e-08  
  1.073989412341e+02  ,3.109579390525e-08  
  1.076465213630e+02  ,3.113195134837e-08  
  1.078946722230e+02  ,3.116815005247e-08  
  1.081433951298e+02  ,3.120439006555e-08  
  1.083926914021e+02  ,3.124067143566e-08  
  1.086425623617e+02  ,3.127699421089e-08  
  1.088930093333e+02  ,3.131335843941e-08  
  1.091440336449e+02  ,3.134976416942e-08  
  1.093956366272e+02  ,3.138621144921e-08  
  1.096478196143e+02  ,3.142270032708e-08  
  1.099005839432e+02  ,3.145923085141e-08  
  1.101539309541e+02  ,3.149580307065e-08  
  1.104078619902e+02  ,3.153241703326e-08  
